# MJD residual_us
5.397983271558342676e+04 7.614854878333118471e+00
5.397983271558979322e+04 5.043967347724133354e+00
5.397983271559177956e+04 8.632893490502102196e+00
5.397983271559850982e+04 -6.296557533023529274e+00
5.397983271560014691e+04 4.856466087689864430e+00
5.398181634503806708e+04 -2.908205656237973447e+00
5.398181634504537215e+04 6.508576762463544885e-01
5.398181634504644899e+04 -1.097788342618552931e-01
5.398181634504903923e+04 -7.174685155596919328e-01
5.398181634505411785e+04 -3.257950901758265960e+00
5.398181634506059345e+04 -1.630104922694656899e+00
5.398181634506253613e+04 -5.660426545268801291e-02
5.398181634507277340e+04 -4.469126594639628025e-01
5.398181634508552816e+04 1.873713429117341775e-02
5.398182780596728117e+04 -4.028271950053493811e+00
5.398182780597455712e+04 -3.305340573329343723e+00
5.398182780597559031e+04 -7.868040534234344463e+00
5.398182780597826786e+04 -9.862854590927808696e-01
5.398182780598339014e+04 4.530176340944568891e-01
5.398182780598980025e+04 -3.916482254318371936e+00
5.398182780599174293e+04 -1.953895606945791119e+00
5.398182780600198748e+04 -2.020146453886920046e+00
5.398182780601478589e+04 1.804643378516700203e+00
5.400973915822646813e+04 8.029663000908602299e+00
5.400973915822752315e+04 7.986551742919469454e+00
5.400973915823607967e+04 7.851906538005724911e+00
5.400973915823930292e+04 6.234717854731248288e+00
5.400973915824467986e+04 5.466876048102108143e+00
5.400973915824752476e+04 8.164247946476116624e+00
5.400973915825341101e+04 8.444488340361548495e+00
5.400973915825577569e+04 6.359807649028391907e+00
5.400973915826215671e+04 5.944078419381983558e+00
5.400973915826407756e+04 3.262460035808317560e+00
5.400973915827096789e+04 2.296166985085030365e+00
5.400973915827244491e+04 -6.191629686058436333e-01
5.400975062063794758e+04 6.743478906480032009e+00
5.400975062063896621e+04 3.683526521835184475e+00
5.400975062064749363e+04 1.093218264757262359e+00
5.400975062065080419e+04 6.673345635945393539e+00
5.400975062065613747e+04 2.832974458265228090e+00
5.400975062065893871e+04 1.349036406463148818e+00
5.400975062066489772e+04 7.664741008612836026e+00
5.400975062066728424e+04 7.951291416896439479e+00
5.400975062067360705e+04 1.853889209184937936e+00
5.400975062067558611e+04 4.805176775619555585e+00
5.400975062068250554e+04 6.250204506712592867e+00
5.400975062068401166e+04 6.121662712724226019e+00
5.401372911307892355e+04 -7.702353157620102309e+00
5.401372911308109906e+04 -4.445757309263559165e+00
5.401372911308432958e+04 -3.462537258291831233e-01
5.401372911309446499e+04 -1.309456332939959111e+00
5.401372911309605843e+04 -3.402228993626993603e+00
5.401372911309983465e+04 -2.867917979075633728e+00
5.401372911310838390e+04 6.376178370387916017e-01
5.401372911310967174e+04 -5.244236689213153113e+00
5.401372911311360076e+04 -6.849872794969589229e+00
5.401372911311585631e+04 -6.799229118701534347e+00
5.401372911312181532e+04 -6.912525298093659565e+00
5.401372911312281212e+04 -1.788156579398230805e+00
5.401374057870829711e+04 -2.877215135351269826e+00
5.401374057871040714e+04 -5.520250320384796794e+00
5.401374057871362311e+04 -2.111258585410293431e+00
5.401374057872382400e+04 2.393308323388212422e+00
5.401374057872541744e+04 5.702651049087132940e-01
5.401374057872918638e+04 -2.626223617387276055e-01
5.401374057873767742e+04 -1.615530769402773847e+00
5.401374057873902348e+04 -2.186703286891380937e+00
5.401374057874298160e+04 -1.091403584364434298e+00
5.401374057874520804e+04 -3.289733402691948694e+00
5.401374057875118888e+04 -2.143927759545474654e+00
5.401374057875210565e+04 -3.810830403462677207e+00
5.403566772418549954e+04 -3.559084071892977263e+00
5.403566772418770415e+04 9.643698377441342062e-01
5.403566772419078188e+04 -7.376091840225796226e+00
5.403566772420096822e+04 -4.572491322899799648e+00
5.403566772420259804e+04 -2.033696198348482920e+00
5.403566772420637426e+04 -1.904396858292058070e+00
5.403566772421490896e+04 -2.212930587040376207e-01
5.403566772421623318e+04 -3.967151756093690640e+00
5.403566772422020586e+04 6.166561930331407870e-01
5.403566772422232316e+04 -1.158601637142115948e+01
5.403566772422835493e+04 -7.066858092322540585e+00
5.403566772422935901e+04 -1.853784883501491121e-01
5.403568023209184321e+04 6.129717644349975680e-01
5.403568023209401144e+04 1.621566876221349096e+00
5.403568023209710373e+04 -5.037581565591464638e+00
5.403568023210735555e+04 3.408222058068946847e+00
5.403568023210892716e+04 7.028442751000497646e-01
5.403568023211269610e+04 -4.793149707886754651e-01
5.403568023212124535e+04 3.125313035990759492e+00
5.403568023212260596e+04 2.313852071161275337e+00
5.403568023212652042e+04 1.534319951356377443e+00
5.403568023212869593e+04 -5.528023776090444485e+00
5.403568023213472043e+04 -1.473680268386393655e+00
5.403568023213568085e+04 1.279422916797738008e+00
5.403662949390657741e+04 7.595468585951961948e+00
5.403662949390754511e+04 -5.974102363358941431e-02
5.403662949391615984e+04 5.680349086416516258e+00
5.403662949391934671e+04 1.003027240415100163e+00
5.403662949392483279e+04 9.383449473417234898e+00
5.403662949392760493e+04 5.615027955101704826e+00
5.403662949393346207e+04 3.037641023527364759e+00
5.403662949393579765e+04 -6.603717529558188470e-01
5.403662949394226598e+04 5.845752383343612024e+00
5.403662949394420139e+04 4.943609710913674071e+00
5.403662949395112810e+04 6.555874344768253259e+00
5.403662949395263422e+04 6.710663388280593722e+00
5.403664199815066240e+04 2.665066094256808071e+00
5.403664199815173197e+04 3.581516057177686285e+00
5.403664199816034670e+04 8.580683071400907025e+00
5.403664199816349719e+04 1.201530135379292652e+00
5.403664199816893233e+04 5.328925187673184460e+00
5.403664199817168992e+04 1.751068655861519607e-01
5.403664199817764165e+04 5.930959098914803995e+00
5.403664199818006455e+04 9.526487944414498088e+00
5.403664199818639463e+04 4.078233848162925668e+00
5.403664199818825728e+04 -2.931494861548216146e+00
5.403664199819525675e+04 5.126625953896419396e+00
5.403664199819676287e+04 5.073744073339369720e+00
5.410049060616215866e+04 -3.721448576157615040e+00
5.410049060616441420e+04 3.558193086396584381e-01
5.410049060616752104e+04 -2.598257404770163426e+00
5.410049060617772921e+04 2.499549782210897311e-02
5.410049060617930081e+04 1.934381751029627061e+00
5.410049060618304065e+04 -2.862236383659576777e+00
5.410049060619158990e+04 -2.100153648810625384e+00
5.410049060619297234e+04 -3.147702123719966050e+00
5.410049060619687953e+04 2.708809043378249903e+00
5.410049060619914235e+04 1.198021148544007541e+00
5.410049060620513774e+04 -2.006140460209572485e+00
5.410049060620603996e+04 -1.494702171776540300e+00
5.410050207174433308e+04 -2.052617633111062823e+00
5.410050207174661045e+04 3.574744457220265126e+00
5.410050207174972456e+04 1.605029989955768732e+00
5.410050207175990363e+04 1.445075859620069680e+00
5.410050207176142430e+04 -8.644410610506507719e-01
5.410050207176522235e+04 -7.620001724550522493e-01
5.410050207177375705e+04 -1.131940907455661893e+00
5.410050207177515404e+04 -8.185406561773960199e-01
5.410050207177899574e+04 -7.177525953641802348e-01
5.410050207178125129e+04 -2.340803652229957788e+00
5.410050207178721757e+04 -8.695203363336906577e+00
5.410050207178821438e+04 6.209862574976617866e-01
5.410148797768233635e+04 5.072994244150207388e-01
5.410148797768342774e+04 4.168424872608528453e+00
5.410148797769194789e+04 1.085177946308825581e+00
5.410148797769522935e+04 5.800204926200570377e+00
5.410148797770056262e+04 8.494166666984727387e-02
5.410148797770336387e+04 4.083182522749216614e-02
5.410148797770932288e+04 5.180515026499286968e+00
5.410148797771168029e+04 4.118116926982235526e+00
5.410148797771808313e+04 3.849205290179681160e+00
5.410148797771993850e+04 -3.199278787794028300e+00
5.410148797772692342e+04 2.637303752659237777e+00
5.410148797772842954e+04 3.752773119251253675e+00
5.410149944009653700e+04 4.912713883363040601e+00
5.410149944009754836e+04 2.366532684601511338e+00
5.410149944010606123e+04 -1.559036600295311104e+00
5.410149944010934996e+04 3.611507994725692949e+00
5.410149944011469779e+04 -3.502685487789646279e-01
5.410149944011752086e+04 8.561924306244719229e-01
5.410149944012342894e+04 1.804545413157077283e+00
5.410149944012580818e+04 2.792988077890512066e+00
5.410149944013221830e+04 2.718447266600629852e+00
5.410149944013416098e+04 3.892480109252826725e+00
5.410149944014106586e+04 2.881199152297189148e+00
5.410149944014255743e+04 2.367229971322204474e+00
5.437374421656419872e+04 -6.919945807017978900e+00
5.437374421656638151e+04 -2.909040679000689522e+00
5.437374421656959021e+04 -9.425543908131968074e-01
5.437374421657974017e+04 -4.915045757408270100e-01
5.437374421658130450e+04 -4.749154509648247924e+00
5.437374421658508072e+04 -4.791396311361358684e+00
5.437374421659365180e+04 6.903189396425106761e-01
5.437374421660115331e+04 -3.894565069773460841e+00
5.437374421660717780e+04 1.798023459152630954e+00
5.437374421660808002e+04 -1.391684515283972301e+00
5.437375464009844291e+04 7.453707442746753564e+00
5.437375464010064752e+04 1.320620237031185695e+01
5.437375464010363794e+04 -3.228380780152022567e+00
5.437375464011381700e+04 -9.189929864339902998e-01
5.437375464011552685e+04 7.473205645493888660e+00
5.437375464011926670e+04 4.656752670135886341e+00
5.437375464012769226e+04 -2.307437191590732350e+00
5.437375464013531018e+04 2.854102935892530724e+00
5.437375464014118916e+04 -4.339149917842270554e+00
5.437375464014209138e+04 -7.126067205065428567e+00
5.437475007379047747e+04 -9.630544491884165392e-01
5.437475007379157614e+04 2.770606035265378964e+00
5.437475007380014722e+04 4.233436099114896933e+00
5.437475007380337047e+04 2.438060528809701477e+00
5.437475007380876923e+04 3.722445451491221746e+00
5.437475007381157047e+04 2.482574968723817666e+00
5.437475007381744217e+04 1.004439030929743737e+00
5.437475007381985779e+04 3.942512583953891703e+00
5.437475007382617332e+04 -2.956898480568829868e+00
5.437475007382813055e+04 -1.925921325775887816e+00
5.437475007383504999e+04 -7.548670164127470050e-01
5.437475007383662160e+04 5.410154787024448630e+00
5.442859270312231820e+04 -3.203218198919107973e+00
5.442859270312309673e+04 -1.841748659656309517e+00
5.442859270312528679e+04 -6.641793042042586082e-02
5.442859270312846638e+04 9.752122159590211892e-01
5.442859270313135494e+04 -1.892172819741744005e+00
5.442859270313858724e+04 -2.347445093298436980e+00
5.442859270314022433e+04 2.211454225258044026e+00
5.442859270314085734e+04 -3.196921097237077181e+00
5.442859270314233436e+04 1.525543608208571156e+00
5.442859270314393507e+04 -4.045777290757254008e+00
5.442859270315251342e+04 7.831398540595395641e-01
5.442859270315387403e+04 -1.433663831340436547e-02
5.442859270315774484e+04 -2.941150302123396454e+00
5.442859270316002949e+04 -1.311543889050762246e+00
5.442859270316603943e+04 5.623711306329908233e-01
5.442859270316694165e+04 -1.113488634917498832e+00
5.442959801355895615e+04 -1.259461564880960172e+00
5.442959801356006938e+04 4.491806654675145616e+00
5.442959801356856042e+04 -9.291843923810041428e-01
5.442959801357185643e+04 3.519526407339024665e+00
5.442959801357718970e+04 -9.063891425463858065e-01
5.442959801358006371e+04 4.630958397859317621e+00
5.442959801358596451e+04 5.484777378966517070e+00
5.442959801358824188e+04 -3.317602318736718736e+00
5.442959801359474659e+04 5.935332206560614665e+00
5.442959801359666744e+04 4.247536786215095894e+00
5.442959801360357960e+04 4.218379871113187463e+00
5.442959801360506390e+04 3.084316191840926979e+00
5.446249879114147916e+04 2.110462293419552993e-01
5.446249879114225769e+04 -1.987991056329633799e-01
5.446249879114444047e+04 -1.198695350514221269e+00
5.446249879114762734e+04 1.736167240292111558e+00
5.446249879115054500e+04 -1.215443144529989139e+00
5.446249879115779186e+04 1.756250819546178343e+00
5.446249879115936346e+04 2.614584947392074366e+00
5.446249879116004740e+04 2.535559119037024356e+00
5.446249879116145894e+04 -3.419837635973185463e+00
5.446249879116313241e+04 3.587849293669409523e-01
5.446249879117163073e+04 -2.561030041835401949e+00
5.446249879117302044e+04 -2.432789544558149331e+00
5.446249879117690580e+04 8.471250994930426548e-02
5.446249879117918317e+04 4.490103876446401854e-01
5.446249879118520766e+04 3.588882311033527728e-01
5.446249879118614626e+04 3.683060632533735834e+00
5.446548455169092631e+04 -1.905906614406390531e+00
5.446548455169241788e+04 -1.602771973144579976e+00
5.446548455169981753e+04 -4.963031114498291707e+00
5.446548455170093075e+04 1.091259836176415865e+00
5.446548455170948000e+04 5.743035132589482394e-01
5.446548455171272508e+04 1.293197513905683271e+00
5.446548455171811656e+04 8.269451266104076437e-01
5.446548455172093963e+04 2.528195598144487466e+00
5.446548455172678223e+04 -1.934430806373136580e+00
5.446548455172918329e+04 1.623318842091281411e-01
5.446548455173557886e+04 -2.500056051571508675e-01
5.446548455173762341e+04 9.264368398157337481e+00
5.446549601407873706e+04 -5.951969658556734988e-01
5.446549601408028684e+04 4.263367777372853773e+00
5.446549601408767194e+04 1.810544322199614947e-02
5.446549601408869057e+04 -2.243599990737020100e+00
5.446549601409721072e+04 -5.496214418510489530e+00
5.446549601410049218e+04 -1.050998660817276553e+00
5.446549601410592732e+04 2.300466920224382594e+00
5.446549601410872856e+04 1.640575428024929394e+00
5.446549601411461481e+04 1.034340579413443040e+00
5.446549601411702315e+04 4.083360197436036287e+00
5.446549601412335323e+04 -2.139570837931182190e+00
5.446549601412532502e+04 8.693031427783222131e-01
5.452631362405895197e+04 9.259357159176294372e-02
5.452631362405981054e+04 6.140686418208738395e+00
5.452631362406199332e+04 2.099152325133450070e+00
5.452631362406515109e+04 4.436750101492172860e+00
5.452631362406801054e+04 -6.896448966587194640e+00
5.452631362407530833e+04 2.053919077301123775e+00
5.452631362407681445e+04 5.266545552867821778e-01
5.452631362407742563e+04 -4.669306571889254798e+00
5.452631362407896813e+04 -5.087863686644123362e+00
5.452631362408063433e+04 1.346534611771433410e+00
5.452631362408922723e+04 5.291391192280170408e+00
5.452631362409051508e+04 -4.677506147217123988e+00
5.452631362409434951e+04 -2.146428522793799587e+00
5.452631362409672874e+04 5.540989708651735235e+00
5.452631362410269503e+04 -2.082166234266191296e+00
5.452631362410365546e+04 4.766076037180340563e+00
5.452632107102488953e+04 8.507336236129193763e-01
5.452632107102571172e+04 3.450072174610887998e+00
5.452632107102795271e+04 4.887257582472133599e+00
5.452632107103104499e+04 1.415785513320042988e+00
5.452632107103398448e+04 -3.063394994551648765e+00
5.452632107104126044e+04 4.357044203370667113e+00
5.452632107104275201e+04 7.168976156104108766e-01
5.452632107104342140e+04 4.788430682831216201e-01
5.452632107104486931e+04 -7.539127806970519430e+00
5.452632107104655734e+04 3.284228273471319626e-01
5.452632107105513569e+04 3.471408287419418315e+00
5.452632107105644536e+04 -4.715176847096146595e+00
5.452632107106028707e+04 -1.689959670774958234e+00
5.452632107106262265e+04 2.312935268642447362e+00
5.452632107106863987e+04 -7.736302263916682298e-01
5.452632107106953481e+04 3.659084449484005797e-01
5.452931176322746614e+04 4.394043582316908836e-01
5.452931176322847023e+04 -2.878216991491083121e+00
5.452931176323709224e+04 2.714659536666855111e+00
5.452931176324032276e+04 3.054397426538113525e+00
5.452931176324567059e+04 -1.210203853610796632e+00
5.452931176324845728e+04 -2.397377538156045595e+00
5.452931176325435808e+04 -2.786127797716829946e+00
5.452931176325673005e+04 -2.311417580742368916e+00
5.452931176326315472e+04 -1.281611178907120951e+00
5.452931176326514105e+04 3.809042436478037974e+00
5.452931176327203138e+04 1.260097915891452480e+00
5.452931176327350113e+04 -7.686534940252978121e-01
5.455124541826510540e+04 -5.369062893863355335e+00
5.455124541826658242e+04 -6.766903252879903796e+00
5.455124541827414214e+04 3.852820851551745474e+00
5.455124541827515350e+04 8.138387188272336870e-01
5.455124541828363726e+04 -4.990440508707314926e+00
5.455124541828679503e+04 -1.108801058288010033e+01
5.455124541829232476e+04 -8.649706508951525083e-03
5.455124541829508962e+04 -3.281489753520941743e+00
5.455124541830105591e+04 2.289443764169186046e+00
5.455124541830342787e+04 2.716639486635360701e+00
5.455124541830989619e+04 8.116186815134978971e+00
5.455124541831161332e+04 -1.094645277007941964e+01
