# MJD residual_seconds
5.723712758514705638e+04 -2.946559404716431052e-06
5.723712758514914458e+04 -2.663857863743068291e-06
5.723712758514918096e+04 -2.412499504758983115e-06
5.723712758515001769e+04 -2.588419710894349683e-06
5.723712758515006135e+04 -2.843063911336300027e-06
5.723712758515018504e+04 -2.861433978346854537e-06
5.723712758515302266e+04 -2.798849764879942179e-06
5.723712758515425230e+04 -2.853466238438662276e-06
5.723712758515611495e+04 -2.869674119619429748e-06
5.723712758515700989e+04 -2.634779018095220979e-06
5.723712758515744645e+04 -2.446209173601335480e-06
5.723712758515853056e+04 -2.875598849294752220e-06
5.723712758515928726e+04 -2.835283447366121069e-06
5.723712758515951282e+04 -2.823587213782940977e-06
5.723712758516063332e+04 -2.532917932901385955e-06
5.723712758516153554e+04 -2.586512901343671157e-06
5.723712758516253234e+04 -2.959294168501319629e-06
5.723712758516401664e+04 -2.685547822382035997e-06
5.723712758516567555e+04 -3.104279794693981977e-06
5.723712758516580652e+04 -3.135418675659973091e-06
5.723712758516699250e+04 -2.428230683552080744e-06
5.723712758516918257e+04 -2.853840790314688460e-06
5.723712758516942267e+04 -4.185270559075957691e-06
5.723712758516961912e+04 -2.565265594921824844e-06
5.723712758517151815e+04 -2.575395520659804567e-06
5.723712758517248585e+04 -2.685190295591283826e-06
5.723712758517262409e+04 -2.852614984174966671e-06
5.723712758517613111e+04 -2.931168727628811581e-06
5.723712758517750626e+04 -2.792499408072771904e-06
5.723712758517866314e+04 -2.544222589523265425e-06
5.723712758517945622e+04 -2.964095242548563549e-06
5.723712758518012561e+04 -2.090197615438493545e-06
5.723712758518317423e+04 -1.750002361495118672e-06
5.723712758518338524e+04 -2.816811229843922900e-06
5.723712758518365445e+04 -2.737150855847273452e-06
5.723712758518371993e+04 -2.478420634939583107e-06
5.723712758518622286e+04 -2.734069315412694754e-06
5.723712758518713235e+04 -2.753784364159888726e-06
5.723999724479394354e+04 -8.772311708603351067e-07
5.723999724479776341e+04 -1.379300935588328518e-06
5.723999724479789438e+04 -1.506920974801656316e-06
5.723999724479822908e+04 -9.053395866475822707e-07
5.723999724479871657e+04 -2.010420846692659363e-06
5.723999724479876750e+04 -2.168110879995826211e-07
5.723999724480145233e+04 -1.178626255464596599e-06
5.723999724480177974e+04 2.287013434484380931e-07
5.723999724480251462e+04 -1.067333273028960934e-06
5.723999724480313307e+04 -1.141664795334909307e-06
5.723999724480395525e+04 -1.108227527856924221e-06
5.723999724480504665e+04 -1.322896828075821097e-06
5.723999724480571604e+04 -1.145410314095172422e-06
5.723999724480736768e+04 -1.148611030126670062e-06
5.723999724480864097e+04 -1.534041935643015978e-06
5.723999724480864825e+04 -1.202291123995349685e-06
5.723999724480875011e+04 -1.040893315598558221e-06
5.723999724480967416e+04 9.040694511796951698e-07
5.723999724481016892e+04 -1.468393206826768443e-06
5.723999724481092562e+04 -1.311251669748457752e-06
5.723999724481234443e+04 -1.234979287721282190e-06
5.723999724481252633e+04 -1.116740070493885981e-06
5.723999724481638987e+04 -1.880808872502282547e-06
5.723999724481655721e+04 -9.759936905343632664e-07
5.723999724481744488e+04 -7.146245814090952319e-07
5.723999724481959129e+04 -1.625670944587270396e-06
5.723999724482035526e+04 -8.417679182347532931e-07
5.723999724482079182e+04 -1.667773980469682306e-06
5.723999724482098100e+04 -1.308085003887508140e-06
5.723999724482266174e+04 -1.138566229815055325e-06
5.723999724482311285e+04 -3.908585347548988673e-07
5.723999724482438614e+04 -1.812436130042207214e-06
5.723999724482801685e+04 -9.423010467772693515e-07
5.723999724482851161e+04 -2.503058714178899462e-06
5.723999724482983584e+04 -8.163664910060599122e-07
5.723999724483087630e+04 -1.942150254744227690e-06
5.723999724483116734e+04 -8.557965885004659604e-07
5.723999724483117461e+04 -1.713520384600713672e-06
5.723999724483278260e+04 1.692024447827405835e-06
5.723999724483350292e+04 -1.022625399099638688e-06
5.723999724483674072e+04 -9.946361589093091960e-07
5.723999724483708997e+04 -4.831004467690144445e-07
5.723999724483784667e+04 -9.270635954571081680e-07
5.723999724483911996e+04 -8.138467783855193271e-07
5.723999724484201579e+04 -1.128095802371592575e-06
5.723999724484253238e+04 -1.552565228421044447e-06
5.723999724484384205e+04 -5.749678069071036784e-07
5.723999724484487524e+04 -8.291523300467762478e-07
5.723999724484566832e+04 -1.046596719165322538e-06
5.724000781495125557e+04 -1.677410178734725584e-06
5.724000781495506817e+04 -2.103003260412256856e-06
5.724000781495521369e+04 -1.188585930349843597e-06
5.724000781495554111e+04 -9.880985261641243468e-07
5.724000781495601404e+04 -2.247444083876221068e-06
5.724000781495607953e+04 -5.924695945686976763e-07
5.724000781495877163e+04 -6.502016587325711795e-07
5.724000781495905539e+04 -4.071750071318184076e-06
5.724000781495982665e+04 -1.011695294353781802e-06
5.724000781496050331e+04 -7.874238460403918988e-07
5.724000781496126001e+04 -1.974089314718110579e-06
5.724000781496236596e+04 -7.354292356138305289e-07
5.724000781496302807e+04 -1.237924627473672801e-06
5.724000781496467243e+04 -1.439024934729253369e-06
5.724000781496596755e+04 -9.537589291666211924e-07
5.724000781496606214e+04 -9.813736174809247112e-07
5.724000781496681884e+04 -1.356861873197300185e-06
5.724000781496694253e+04 -2.928141043298217310e-06
5.724000781496748823e+04 -8.302589605895825873e-07
5.724000781496894342e+04 -1.304356510212521156e-06
5.724000781496967102e+04 -5.835861935518006002e-08
5.724000781496984564e+04 -1.038169301954732330e-06
5.724000781497371645e+04 -9.415689681104922669e-07
5.724000781497387652e+04 -7.002894596084531762e-07
5.724000781497474964e+04 -1.052453348499553827e-06
5.724000781497691059e+04 -7.423073700644955468e-07
5.724000781497766002e+04 -1.491785673993141333e-06
5.724000781497779099e+04 -1.767370729322135551e-06
5.724000781497815478e+04 -1.285611891325931779e-06
5.724000781497998832e+04 -1.156493644608498396e-06
5.724000781498042488e+04 -8.311442650238266425e-07
5.724000781498170545e+04 -1.400429066413269652e-06
5.724000781498533615e+04 -8.993637817164368040e-07
5.724000781498583819e+04 -1.612817005205461182e-06
5.724000781498714787e+04 -1.132147772666788149e-06
5.724000781498788274e+04 -1.304254359700877497e-06
5.724000781498807919e+04 -1.004595833794555770e-06
5.724000781498819561e+04 -1.729609090184574060e-06
5.724000781499006553e+04 -1.406268670662225232e-06
5.724000781499080767e+04 -1.512181726151301147e-06
5.724000781499406003e+04 -8.982912013441795507e-07
5.724000781499439472e+04 -8.681908505798834742e-07
5.724000781499515870e+04 -1.224015132804877700e-06
5.724000781499643199e+04 -1.129202432914399444e-06
5.724000781499947334e+04 -6.583055993229586213e-07
5.724000781499984441e+04 -2.036962954634709123e-06
5.724000781500115409e+04 -7.716926672472869643e-07
5.724000781500219455e+04 -1.008290277298997267e-06
5.724000781500298035e+04 -1.171918371866672672e-06
5.724002175829470070e+04 -6.013804010279293721e-06
5.724002175829624321e+04 -4.377029337129590737e-06
5.724002175829808402e+04 4.773460270131189518e-06
5.724002175829970656e+04 -6.568089711542412269e-06
5.724002175830154738e+04 3.874076090365648218e-06
5.724002175830335909e+04 -1.097521210984311093e-06
5.724002175830523629e+04 -5.234523606328945776e-07
5.724002175830680062e+04 -9.970732078681643618e-07
5.724002175830871420e+04 -4.367946765886254336e-07
5.724002175831140630e+04 -1.284303421524522771e-06
5.724002175831441855e+04 -5.038905376531567771e-07
5.724002175831700879e+04 -2.773827249710770416e-05
5.724002175831747445e+04 -1.304631373341586954e-06
5.724002175832060311e+04 -1.167221910095752719e-06
5.724002175832145440e+04 -2.669183757254196546e-07
5.724002175832343346e+04 -1.140628726897884730e-06
5.724002175832379726e+04 -7.120392302121419706e-07
5.724002175832485227e+04 -1.582804241632218341e-06
5.724002175832707871e+04 -1.209920823962752145e-06
5.724002175832974171e+04 -1.080802577245318550e-06
5.724002175833006186e+04 -1.993023671307397803e-06
5.724002175833049114e+04 -2.138315749035058466e-06
5.724002175833185902e+04 -6.726525155101541226e-06
5.724002175833425281e+04 -3.674744569580258590e-06
5.724002175833925867e+04 -1.343808617144645249e-05
5.724002175834095397e+04 -9.902461486733210674e-07
5.724002175834256195e+04 5.718817263425642881e-08
5.724002175834417721e+04 -2.972911278540986802e-07
5.724002175834561785e+04 -3.978727467146157570e-06
5.724003236114724132e+04 -2.575366713101945709e-06
5.724003236114871106e+04 -2.728771555712932781e-07
5.724003236115043546e+04 -4.119210270034243078e-07
5.724003236115219624e+04 -3.467149504042983238e-07
5.724003236115393520e+04 1.671762134586766716e-06
5.724003236115573964e+04 -4.216908410128350090e-06
5.724003236115758773e+04 -6.061763675495946025e-06
5.724003236115921027e+04 -1.622013013018066129e-06
5.724003236116113840e+04 -1.253718167580223446e-07
5.724003236116380140e+04 -1.195841078441219660e-06
5.724003236116681364e+04 -2.227373970102954599e-06
5.724003236116972403e+04 -6.034532363350607233e-07
5.724003236116989865e+04 -6.717919286245886633e-07
5.724003236117302731e+04 -7.622121565143948831e-07
5.724003236117384949e+04 -1.822006689730842369e-06
5.724003236117584311e+04 -1.455099076992522804e-06
5.724003236117619963e+04 -3.267905173444885819e-09
5.724003236117728375e+04 -3.929891321788216801e-07
5.724003236117950291e+04 -8.283546128035866988e-07
5.724003236118217319e+04 6.772670041881500921e-08
5.724003236118249333e+04 -1.069395770111791821e-06
5.724003236118291534e+04 -1.400159126813572517e-06
5.724003236118429049e+04 -5.564801436350126344e-06
5.724003236118669156e+04 -1.769501326746063128e-06
5.724003236119043140e+04 -9.016824751576076749e-06
5.724003236119182839e+04 -3.744317892302453426e-07
5.724003236119339999e+04 1.414019368624842748e-06
5.724003236119497160e+04 -6.992874413419746154e-07
5.724003236119661597e+04 1.532445861790252896e-06
5.724003236119801295e+04 -1.805986084488080789e-06
5.724301196489491122e+04 7.976967183886111546e-07
5.724301196489538415e+04 7.554915319945351512e-07
5.724301196489852737e+04 8.000461801564137200e-07
5.724301196490030998e+04 7.713078362140174601e-07
5.724301196490077564e+04 7.050121541573284982e-07
5.724301196490203438e+04 6.971125145902243506e-07
5.724301196490242728e+04 8.122020910420007591e-07
5.724301196490255097e+04 1.833928533586446845e-06
5.724301196490313305e+04 7.545381272191950411e-07
5.724301196490500297e+04 8.080820204057093421e-07
5.724301196490575967e+04 7.608884840263714568e-07
5.724301196490899019e+04 6.763929858118498049e-07
5.724301196490933216e+04 8.471205409388340386e-07
5.724301196491009614e+04 8.117764639101524276e-07
5.724301196491141309e+04 7.669153642133431999e-07
5.724301196491387964e+04 8.045067524981837175e-07
5.724301196491478913e+04 7.615865125226026315e-07
5.724301196491608425e+04 5.368894370772557653e-07
5.724301196491708833e+04 7.931510206204715120e-07
5.724301196491815790e+04 9.731231970512004132e-07
5.724301196491908195e+04 7.171169897870938137e-07
5.724301196492307645e+04 7.882477960615792751e-07
5.724301196492323652e+04 7.328651936654802794e-07
5.724301196492337476e+04 9.959538364035424968e-07
5.724301196492392774e+04 8.618642647860586707e-07
5.724301196492682357e+04 8.356796836347521880e-07
5.724301196492766030e+04 7.069870640491045616e-07
5.724301196492803865e+04 1.236296965215632382e-06
5.724301196492913004e+04 7.608033586000018117e-07
5.724301196493086172e+04 7.347549781308866977e-07
5.724301196493225871e+04 8.074350671652998909e-07
5.724301196493351017e+04 8.346922286888641563e-07
5.724301196493479802e+04 8.083033465142704618e-07
5.724301196493532188e+04 7.866304129605557001e-07
5.724301196493591851e+04 1.489221632045157425e-06
5.724301196493716998e+04 7.784072967732468799e-07
5.724301196493749740e+04 8.089332746694058993e-07
5.724301196494170290e+04 7.791734256105737919e-07
5.724301196494255419e+04 7.821528155335117948e-07
5.724301196494511532e+04 7.092854505610852976e-07
5.724301196494527539e+04 9.763409381679735495e-07
5.724301196494587202e+04 9.736169245241444820e-07
5.724303196043679782e+04 6.920876526697366741e-07
5.724303196043750359e+04 9.395472671263305219e-07
5.724303196043940989e+04 5.758063202487847045e-07
5.724303196044210927e+04 6.103842684401395094e-07
5.724303196044511424e+04 6.624640042930958295e-07
5.724303196044817741e+04 6.505464446013438180e-07
5.724303196044826473e+04 8.235723862403094229e-07
5.724303196044983633e+04 6.682014580304108215e-07
5.724303196045130608e+04 6.029272810901574953e-07
5.724303196045196819e+04 9.719800545731700790e-07
5.724303196045450022e+04 8.433044600727959369e-07
5.724303196045514051e+04 5.892220874446427243e-07
5.724303196045556251e+04 8.302972949235123407e-07
5.724303196045775985e+04 8.700338439528683178e-07
5.724303196046133962e+04 5.664254982628484564e-07
5.724303196046444646e+04 1.515752453929602574e-07
5.724303196047009260e+04 6.104183186106873251e-07
5.724303196047151869e+04 6.325509294667982339e-07
5.724303196047325036e+04 7.434693600264618195e-07
5.724303196047496749e+04 6.369263763821986922e-07
5.724303196047610254e+04 7.302919440244388272e-07
5.724303196047832898e+04 7.433331593442703450e-07
5.724303196047987149e+04 5.457059694844738049e-07
5.724303196048176324e+04 5.280169058848589856e-07
5.724303196048337850e+04 5.800455664819935823e-07
5.724303196048486279e+04 6.650347921694595147e-07
5.724303196048633981e+04 7.212856739145290812e-07
5.724304410591748456e+04 -2.140895361205402969e-07
5.724304410591819760e+04 4.995850134773944434e-07
5.724304410592011118e+04 7.957874470732547554e-07
5.724304410592281056e+04 7.748125420157711685e-07
5.724304410592581553e+04 8.812704002336648625e-07
5.724304410592887871e+04 9.685409873478377289e-07
5.724304410592895147e+04 -1.352633913022374233e-07
5.724304410593053763e+04 9.174146562702214129e-07
5.724304410593200737e+04 8.153662951382759929e-07
5.724304410593267676e+04 1.230114397496521301e-06
5.724304410593520151e+04 9.013940510274518923e-07
5.724304410593584907e+04 1.060101895951041408e-06
5.724304410593625653e+04 5.624075781382017571e-07
5.724304410593846114e+04 8.409720233902689734e-07
5.724304410594205547e+04 9.645230672231899708e-07
5.724304410594514775e+04 6.974675796163003424e-07
5.724304410595080844e+04 1.304990722531272206e-06
5.724304410595221998e+04 8.482076846316898678e-07
5.724304410595395893e+04 1.125801700023143172e-06
5.724304410595566878e+04 1.036777529125755256e-06
5.724304410595680383e+04 5.911799722511459386e-07
5.724304410595903755e+04 1.176962081271307304e-06
5.724304410596057278e+04 1.133139511776207514e-06
5.724304410596247180e+04 1.160890400772715848e-06
5.724304410596409434e+04 8.636494369751457805e-07
5.724304410596557136e+04 9.096852675558565556e-07
5.724304410596703383e+04 6.992211633995152861e-07
5.724801218978154066e+04 3.920270389330335675e-06
5.724801218978232646e+04 3.846841196543810503e-06
5.724801218978319230e+04 3.887990827650936090e-06
5.724801218978334509e+04 3.395540236102072750e-06
5.724801218978428369e+04 4.119855463996794354e-06
5.724801218978541874e+04 4.221478197996973605e-06
5.724801218978623365e+04 4.441237998713057660e-06
5.724801218978723773e+04 1.397084651390569695e-06
5.724801218978780526e+04 3.854638685599277451e-06
5.724801218978858378e+04 3.691385142907417531e-06
5.724801218979026453e+04 3.612405772321585907e-06
5.724801218979132682e+04 3.164935456066485572e-06
5.724801218979344412e+04 4.291979076116380274e-06
5.724801218979344412e+04 3.892059823031408854e-06
5.724801218979433906e+04 3.758872580933336053e-06
5.724801218979439000e+04 4.214174436414450938e-06
5.724801218979457190e+04 3.948276654605976027e-06
5.724801218979730038e+04 4.198290031853860081e-06
5.724801218979852274e+04 3.980454065773731530e-06
5.724801218979866098e+04 2.048958141444655324e-06
5.724801218979997066e+04 3.698603779063570129e-06
5.724801218980127305e+04 3.906922722475563123e-06
5.724801218980173144e+04 3.354765156870973772e-06
5.724801218980279373e+04 3.622484622803761376e-06
5.724801218980356498e+04 3.890135988395453349e-06
5.724801218980371777e+04 3.603978355110982992e-06
5.724801218980390695e+04 3.878184378533143146e-06
5.724801218980424164e+04 3.954405685304595558e-06
5.724801218980582780e+04 3.787662000131577224e-06
5.724801218980678823e+04 3.701225642195757656e-06
5.724801218980828708e+04 4.299027461419793159e-06
5.724801218980993144e+04 3.451518716482804154e-06
5.724801218981044804e+04 3.805708590521958931e-06
5.724801218981338025e+04 3.633942505193126452e-06
5.724801218981345301e+04 4.000543666396987261e-06
5.724801218981391867e+04 4.070959419090024285e-06
5.724801218981540296e+04 4.038986308945555253e-06
5.724801218981547572e+04 3.491238240426918093e-06
5.724801218981577404e+04 3.290699760985118457e-06
5.724801218981687998e+04 3.724958611067637078e-06
5.724801218981780403e+04 4.068235405446193100e-06
5.724801218982040882e+04 3.993767682457956902e-06
5.724801218982082355e+04 3.485398636177955101e-06
5.724801218982177670e+04 3.874234558749588054e-06
5.724801218982286082e+04 3.848816106435588473e-06
5.724801218982394494e+04 4.068456731554754008e-06
5.724801218982438149e+04 3.888944232426276623e-06
5.724801218982451246e+04 3.968025753523752330e-06
5.724801218982740829e+04 3.722285672679627934e-06
5.724801218982765567e+04 4.205951320227135765e-06
5.724801218982791761e+04 3.699710409606376363e-06
5.724801218982796854e+04 2.731561910418211853e-06
5.724801218983048602e+04 4.153088430451535321e-06
5.724801218983065337e+04 4.326097347005366567e-06
5.724801218983139552e+04 3.330214983905945078e-06
5.724902355381105735e+04 4.297049770681914482e-06
5.724902355381157395e+04 4.231469142206666864e-06
5.724902355381473171e+04 4.287021995455558936e-06
5.724902355381649249e+04 4.365524663653732576e-06
5.724902355381698726e+04 4.287805149378160180e-06
5.724902355381823872e+04 2.960597601762276032e-06
5.724902355381825328e+04 4.500942191922714304e-06
5.724902355381866801e+04 4.381119641764669012e-06
5.724902355381933739e+04 4.329142056423306270e-06
5.724902355382121459e+04 4.333789904703093806e-06
5.724902355382195674e+04 4.251831144194308509e-06
5.724902355382519454e+04 4.460814065932019377e-06
5.724902355382552923e+04 4.283276476695290315e-06
5.724902355382630049e+04 4.295568588263080793e-06
5.724902355382763199e+04 4.322468222995918299e-06
5.724902355383006943e+04 4.124074904298603312e-06
5.724902355383098620e+04 4.234669858238168739e-06
5.724902355383228860e+04 4.474093632445698416e-06
5.724902355383329996e+04 4.250213761093283557e-06
5.724902355383411486e+04 4.296470917782599709e-06
5.724902355383530085e+04 4.203275600993008550e-06
5.724902355383918621e+04 4.351240617108890539e-06
5.724902355383926624e+04 4.415169812312564331e-06
5.724902355383960094e+04 6.267107513156797801e-06
5.724902355383965187e+04 4.237547097649466471e-06
5.724902355384302064e+04 4.342694024301368681e-06
5.724902355384387192e+04 4.508399179272703518e-06
5.724902355384422117e+04 4.388627704370479843e-06
5.724902355384531984e+04 4.271852644476470726e-06
5.724902355384707334e+04 4.720736042809381963e-06
5.724902355384872499e+04 4.362153696769490563e-06
5.724902355384998373e+04 4.328886680144196487e-06
5.724902355385100964e+04 5.272995758925704758e-06
5.724902355385152623e+04 4.322400122654822244e-06
5.724902355385331612e+04 4.297577548325406790e-06
5.724902355385370174e+04 4.415901890979344804e-06
5.724902355385394185e+04 3.717379667274535463e-06
5.724902355385791452e+04 4.343102626347943317e-06
5.724902355385879491e+04 3.973317774197794083e-06
5.724902355385999545e+04 4.444452958983755288e-06
5.724902355386094860e+04 4.279343681997007967e-06
5.724902355386197451e+04 4.372777349980434472e-06
5.724904243308297009e+04 4.490435252544021948e-06
5.724904243308420700e+04 4.490860879675871020e-06
5.724904243308577134e+04 4.202745361584849274e-06
5.724904243308767764e+04 4.372076859719535906e-06
5.724904243309037702e+04 4.358082239624350832e-06
5.724904243309338199e+04 4.286253404853564316e-06
5.724904243309644517e+04 4.391366281334918498e-06
5.724904243309653248e+04 4.249496245747110554e-06
5.724904243309811136e+04 4.456657483360509154e-06
5.724904243309957383e+04 4.505928080143314301e-06
5.724904243310024322e+04 4.526256031960408766e-06
5.724904243310149468e+04 4.295991753630262052e-06
5.724904243310303718e+04 4.278319715115904411e-06
5.724904243311243772e+04 4.163145013237645808e-06
5.724904243311856408e+04 4.441300856443408063e-06
5.724904243311979371e+04 4.724955802192655153e-06
5.724904243312327890e+04 4.635778405527715987e-06
5.724904243312519975e+04 4.054184467484378923e-06
5.724904243312575272e+04 4.055580524476842966e-06
5.724904243313179904e+04 4.817963843044233432e-06
5.724905583842432679e+04 5.077174450126562528e-06
5.724905583842465421e+04 5.118102755125133136e-06
5.724905583842647320e+04 2.576325624065791163e-06
5.724905583842761553e+04 3.948819898510384115e-06
5.724905583842797205e+04 3.211395354954599943e-06
5.724905583842810302e+04 3.658150617628269627e-06
5.724905583842823398e+04 4.217986496691501850e-06
5.724905583842879423e+04 4.737711274849312736e-06
5.724905583843099885e+04 1.042371520447192136e-05
5.724905583843161730e+04 3.078378363709243985e-06
5.724905583843193017e+04 5.586905503228565895e-06
5.724905583843215572e+04 4.293016047493791089e-06
5.724905583843558998e+04 9.363546119377904930e-06
5.724905583843668865e+04 4.453579626712394109e-06
5.724905583843676141e+04 3.890798407896768946e-06
5.724905583843831846e+04 3.670817281072086713e-06
5.724905583843882050e+04 3.902886218441272106e-06
5.724905583843911154e+04 4.057729369007829383e-06
5.724905583843924251e+04 2.856643653101345115e-06
5.724905583844009379e+04 4.685835840019593229e-06
5.724905583844066132e+04 2.763550486823397614e-06
5.724905583844237844e+04 6.591232308624032448e-06
5.724905583844266221e+04 5.057323200697138754e-06
5.724905583844333887e+04 3.606036831604714775e-06
5.724905583844525972e+04 3.852355765348194178e-06
5.724905583844595822e+04 3.567713364653057680e-06
5.724905583844670764e+04 6.078896417475115568e-06
5.724905583844811918e+04 4.980812467476016673e-06
5.724905583844878129e+04 3.125367599065340610e-06
5.724905583844898501e+04 4.092409467710861093e-06
5.724905583844923967e+04 4.482964923895229149e-06
5.724905583845023648e+04 2.115133089079813741e-06
5.724905583845053479e+04 3.343782418044819509e-06
5.724905583845126966e+04 9.701961044068099079e-07
5.724905583845418005e+04 3.545904230417130374e-06
5.724905583845520596e+04 3.711694510814836127e-06
5.724905583845522779e+04 2.092557826006558358e-06
5.724905583845538786e+04 3.754614750790459141e-06
5.724905583845620276e+04 4.184123602081619411e-06
5.724905583845621004e+04 4.247031292168857462e-06
5.724905583845938963e+04 3.079706320360611974e-06
5.724905583846052468e+04 3.793704346579443466e-06
5.724905583846152149e+04 2.536572049951122421e-06
5.724905583846176887e+04 3.669693625444006466e-06
5.724905583846185618e+04 3.842293939951291452e-06
5.724905583846324589e+04 4.656280291984019746e-06
5.724905583846439549e+04 4.173908550917250138e-06
5.724905583846808440e+04 2.633802311950639587e-06
5.724905583846840454e+04 4.304099378007131251e-06
5.724905583846944501e+04 2.950554023472442310e-06
5.724905583847011440e+04 2.116580221328098979e-06
5.724905583847036905e+04 4.586834969151585835e-06
5.724905583847062371e+04 3.012831785404544394e-06
5.724905583847271191e+04 4.308985577480754133e-06
5.724905583847295202e+04 2.970200971878578343e-06
5.724905583847383241e+04 3.685424804237134165e-06
5.724905583847502567e+04 5.802340932285103827e-06
5.725103395896213624e+04 5.279451047093044878e-06
5.725103395896287839e+04 5.691900762939841174e-06
5.725103395896375150e+04 5.313535267811500083e-06
5.725103395896400616e+04 4.104703138104983814e-06
5.725103395896404982e+04 5.481436658783228854e-06
5.725103395896594884e+04 5.285239576086189217e-06
5.725103395896677830e+04 5.380563028535054539e-06
5.725103395896751317e+04 5.024023692727921967e-06
5.725103395896834991e+04 5.505578229701694771e-06
5.725103395897079463e+04 4.856513878717493394e-06
5.725103395897203882e+04 9.775946318796888978e-06
5.725103395897393784e+04 5.044743221506322559e-06
5.725103395897398150e+04 5.147251259940796263e-06
5.725103395897470182e+04 6.418378176664708112e-06
5.725103395897486189e+04 4.407392129190601969e-06
5.725103395897486189e+04 3.664230131897260447e-06
5.725103395897512382e+04 5.457618564484967928e-06
5.725103395897783776e+04 5.041236053939888436e-06
5.725103395897906012e+04 5.285869504241325607e-06
5.725103395897923474e+04 6.047588844483276448e-06
5.725103395898058807e+04 5.529838976217078360e-06
5.725103395898181770e+04 5.542080012529050608e-06
5.725103395898224699e+04 4.892283582878069606e-06
5.725103395898333838e+04 5.143522766265800386e-06
5.725103395898410963e+04 5.572197388378674591e-06
5.725103395898431336e+04 5.472345263246937711e-06
5.725103395898468443e+04 1.502640180089761860e-06
5.725103395898478630e+04 5.267533487401277620e-06
5.725103395898635063e+04 5.734088924248698115e-06
5.725103395898734743e+04 5.583178568380374059e-06
5.725103395898882445e+04 5.335378452217982193e-06
5.725103395899048337e+04 5.115822952525078729e-06
5.725103395899073803e+04 5.286533482567010025e-06
5.725103395899176394e+04 4.818803314835687240e-06
5.725103395899392490e+04 4.936463679163978953e-06
5.725103395899399038e+04 4.708259436151907008e-06
5.725103395899436146e+04 5.326235981425869432e-06
5.725103395899604220e+04 5.183089064442468530e-06
5.725103395899631869e+04 5.161705557338382673e-06
5.725103395899633324e+04 5.607609565748497785e-06
5.725103395899742463e+04 3.932221999194561020e-06
5.725103395899804309e+04 5.414834525191522624e-06
5.725103395900093165e+04 4.125626967906672571e-06
5.725103395900133182e+04 5.354463572810084243e-06
5.725103395900232135e+04 5.195619527204098588e-06
5.725103395900343457e+04 6.048235797723686428e-06
5.725103395900442410e+04 9.962149676438117709e-06
5.725103395900492615e+04 5.364797799571373730e-06
5.725103395900571195e+04 5.528885571441736979e-06
5.725103395900806936e+04 5.263430441850255134e-06
5.725103395900846954e+04 5.519062097238665363e-06
5.725103395900852775e+04 5.578156168224558220e-06
5.725103395901103067e+04 5.578462619759489620e-06
5.725103395901119802e+04 5.019971722432721099e-06
5.725103395901195472e+04 5.378911595263480713e-06
5.725798302651674021e+04 6.737340368432973347e-06
5.725798302651734411e+04 6.785317058735027989e-06
5.725798302651748236e+04 2.564730318976144756e-06
5.725798302652050188e+04 7.130619838261738405e-06
5.725798302652225539e+04 6.937998023472012951e-06
5.725798302652275015e+04 6.649371752822357441e-06
5.725798302652403072e+04 6.743673700154891207e-06
5.725798302652405255e+04 6.607864594924411922e-06
5.725798302652424172e+04 6.815826011545986899e-06
5.725798302652506391e+04 3.874299878250111139e-06
5.725798302652697748e+04 6.784261503448041679e-06
5.725798302652768325e+04 6.461891513785371428e-06
5.725798302653095743e+04 6.766078712375439063e-06
5.725798302653129940e+04 6.829429054679890410e-06
5.725798302653206338e+04 6.828152173284342345e-06
5.725798302653302380e+04 6.631904015331261708e-06
5.725798302653666906e+04 7.785064116193241322e-06
5.725798302653683641e+04 6.818345724166534154e-06
5.725798302653805149e+04 6.745154882573726590e-06
5.725798302653907740e+04 7.322560649640504157e-06
5.725798302653988503e+04 6.785504334673041717e-06
5.725798302654109284e+04 6.832902172075780740e-06
5.725798302654470172e+04 6.951039238791876127e-06
5.725798302654503641e+04 5.743824492185032945e-06
5.725798302654534200e+04 6.833787476510027760e-06
5.725798302654574945e+04 5.724892597360375419e-06
5.725798302654878353e+04 7.011001589126807635e-06
5.725798302654978761e+04 6.943309850077492529e-06
5.725798302655041334e+04 6.741119937363795077e-06
5.725798302655109001e+04 6.725065281950438671e-06
5.725798302655283624e+04 7.305382338599066233e-06
5.725798302655442239e+04 7.024979184136738601e-06
5.725798302655453881e+04 6.077260787275785015e-06
5.725798302655676525e+04 6.896610041170985951e-06
5.725798302655728912e+04 6.712092166971672397e-06
5.725798302655931184e+04 6.600594883512426271e-06
5.725798302655979933e+04 7.015938863856259758e-06
5.725798302656190208e+04 7.153773954234341171e-06
5.725798302656367741e+04 6.835132458246671033e-06
5.725798302656454325e+04 6.597121766116535941e-06
5.725798302656639135e+04 6.913294624739479594e-06
5.725798302656772285e+04 6.776225663198726681e-06
5.725800194073917373e+04 6.811056525904614722e-06
5.725800194074089086e+04 7.351194381306668141e-06
5.725800194074450701e+04 6.860344147772765457e-06
5.725800194074722094e+04 6.944907746328587087e-06
5.725800194075024774e+04 6.840169421723107894e-06
5.725800194075328181e+04 6.886120126877559561e-06
5.725800194075337640e+04 6.925873700992285479e-06
5.725800194075494073e+04 6.617702632448107948e-06
5.725800194075643958e+04 6.823552938495710305e-06
5.725800194075689797e+04 6.798951690274820184e-06
5.725800194075924810e+04 6.977289458519683271e-06
5.725800194075960462e+04 6.854215117074134915e-06
5.725800194076066691e+04 6.897901485887149109e-06
